country,axis,year,cumulative_drift
ESP,regulatory.labour_market_flexibility,2007,6.0
ESP,regulatory.labour_market_flexibility,2008,8.0
ESP,regulatory.labour_market_flexibility,2009,8.0
ESP,regulatory.labour_market_flexibility,2010,8.0
ESP,regulatory.labour_market_flexibility,2011,11.0
ESP,regulatory.labour_market_flexibility,2012,11.0
ESP,regulatory.labour_market_flexibility,2013,11.0
ESP,regulatory.labour_market_flexibility,2014,11.0
ESP,regulatory.labour_market_flexibility,2015,11.0
ESP,regulatory.labour_market_flexibility,2016,11.0
ESP,regulatory.labour_market_flexibility,2017,11.0
ESP,regulatory.labour_market_flexibility,2018,11.0
ESP,regulatory.labour_market_flexibility,2019,11.0
ESP,regulatory.labour_market_flexibility,2020,11.0
ESP,regulatory.labour_market_flexibility,2021,11.0
ESP,regulatory.labour_market_flexibility,2022,11.0
ESP,regulatory.labour_market_flexibility,2023,11.0
ESP,regulatory.labour_market_flexibility,2024,11.0
ESP,regulatory.labour_market_flexibility,2025,11.0
ESP,regulatory.product_market_competition,1977,2.0
ESP,regulatory.product_market_competition,1978,2.0
ESP,regulatory.product_market_competition,1979,2.0
ESP,regulatory.product_market_competition,1980,2.0
ESP,regulatory.product_market_competition,1981,2.0
ESP,regulatory.product_market_competition,1982,4.0
ESP,regulatory.product_market_competition,1983,4.0
ESP,regulatory.product_market_competition,1984,4.0
ESP,regulatory.product_market_competition,1985,4.0
ESP,regulatory.product_market_competition,1986,7.0
ESP,regulatory.product_market_competition,1987,7.0
ESP,regulatory.product_market_competition,1988,7.0
ESP,regulatory.product_market_competition,1989,9.0
ESP,regulatory.product_market_competition,1990,9.0
ESP,regulatory.product_market_competition,1991,9.0
ESP,regulatory.product_market_competition,1992,9.0
ESP,regulatory.product_market_competition,1993,9.0
ESP,regulatory.product_market_competition,1994,9.0
ESP,regulatory.product_market_competition,1995,9.0
ESP,regulatory.product_market_competition,1996,12.0
ESP,regulatory.product_market_competition,1997,12.0
ESP,regulatory.product_market_competition,1998,12.0
ESP,regulatory.product_market_competition,1999,12.0
ESP,regulatory.product_market_competition,2000,12.0
ESP,regulatory.product_market_competition,2001,12.0
ESP,regulatory.product_market_competition,2002,12.0
ESP,regulatory.product_market_competition,2003,12.0
ESP,regulatory.product_market_competition,2004,12.0
ESP,regulatory.product_market_competition,2005,12.0
ESP,regulatory.product_market_competition,2006,12.0
ESP,regulatory.product_market_competition,2007,10.0
ESP,regulatory.product_market_competition,2008,10.0
ESP,regulatory.product_market_competition,2009,10.0
ESP,regulatory.product_market_competition,2010,10.0
ESP,regulatory.product_market_competition,2011,10.0
ESP,regulatory.product_market_competition,2012,10.0
ESP,regulatory.product_market_competition,2013,10.0
ESP,regulatory.product_market_competition,2014,10.0
ESP,regulatory.product_market_competition,2015,10.0
ESP,regulatory.product_market_competition,2016,10.0
ESP,regulatory.product_market_competition,2017,10.0
ESP,regulatory.product_market_competition,2018,10.0
ESP,regulatory.product_market_competition,2019,10.0
ESP,regulatory.product_market_competition,2020,10.0
ESP,regulatory.product_market_competition,2021,8.0
ESP,regulatory.product_market_competition,2022,8.0
ESP,regulatory.product_market_competition,2023,8.0
ESP,regulatory.product_market_competition,2024,8.0
ESP,regulatory.product_market_competition,2025,8.0
ESP,regulatory.sectoral_licensing,1986,3.0
ESP,regulatory.sectoral_licensing,1987,3.0
ESP,regulatory.sectoral_licensing,1988,3.0
ESP,regulatory.sectoral_licensing,1989,3.0
ESP,regulatory.sectoral_licensing,1990,3.0
ESP,regulatory.sectoral_licensing,1991,3.0
ESP,regulatory.sectoral_licensing,1992,3.0
ESP,regulatory.sectoral_licensing,1993,3.0
ESP,regulatory.sectoral_licensing,1994,3.0
ESP,regulatory.sectoral_licensing,1995,3.0
ESP,regulatory.sectoral_licensing,1996,3.0
ESP,regulatory.sectoral_licensing,1997,3.0
ESP,regulatory.sectoral_licensing,1998,3.0
ESP,regulatory.sectoral_licensing,1999,3.0
ESP,regulatory.sectoral_licensing,2000,3.0
ESP,regulatory.sectoral_licensing,2001,3.0
ESP,regulatory.sectoral_licensing,2002,3.0
ESP,regulatory.sectoral_licensing,2003,3.0
ESP,regulatory.sectoral_licensing,2004,3.0
ESP,regulatory.sectoral_licensing,2005,3.0
ESP,regulatory.sectoral_licensing,2006,3.0
ESP,regulatory.sectoral_licensing,2007,6.0
ESP,regulatory.sectoral_licensing,2008,6.0
ESP,regulatory.sectoral_licensing,2009,6.0
ESP,regulatory.sectoral_licensing,2010,6.0
ESP,regulatory.sectoral_licensing,2011,6.0
ESP,regulatory.sectoral_licensing,2012,6.0
ESP,regulatory.sectoral_licensing,2013,6.0
ESP,regulatory.sectoral_licensing,2014,6.0
ESP,regulatory.sectoral_licensing,2015,6.0
ESP,regulatory.sectoral_licensing,2016,8.0
ESP,regulatory.sectoral_licensing,2017,8.0
ESP,regulatory.sectoral_licensing,2018,8.0
ESP,regulatory.sectoral_licensing,2019,10.0
ESP,regulatory.sectoral_licensing,2020,10.0
ESP,regulatory.sectoral_licensing,2021,12.0
ESP,regulatory.sectoral_licensing,2022,12.0
ESP,regulatory.sectoral_licensing,2023,12.0
ESP,regulatory.sectoral_licensing,2024,12.0
ESP,regulatory.sectoral_licensing,2025,12.0
ESP,regulatory.trade_openness,1977,3.0
ESP,regulatory.trade_openness,1978,3.0
ESP,regulatory.trade_openness,1979,3.0
ESP,regulatory.trade_openness,1980,3.0
ESP,regulatory.trade_openness,1981,3.0
ESP,regulatory.trade_openness,1982,6.0
ESP,regulatory.trade_openness,1983,6.0
ESP,regulatory.trade_openness,1984,6.0
ESP,regulatory.trade_openness,1985,6.0
ESP,regulatory.trade_openness,1986,9.0
ESP,regulatory.trade_openness,1987,9.0
ESP,regulatory.trade_openness,1988,9.0
ESP,regulatory.trade_openness,1989,9.0
ESP,regulatory.trade_openness,1990,9.0
ESP,regulatory.trade_openness,1991,9.0
ESP,regulatory.trade_openness,1992,9.0
ESP,regulatory.trade_openness,1993,9.0
ESP,regulatory.trade_openness,1994,9.0
ESP,regulatory.trade_openness,1995,9.0
ESP,regulatory.trade_openness,1996,9.0
ESP,regulatory.trade_openness,1997,9.0
ESP,regulatory.trade_openness,1998,9.0
ESP,regulatory.trade_openness,1999,9.0
ESP,regulatory.trade_openness,2000,9.0
ESP,regulatory.trade_openness,2001,9.0
ESP,regulatory.trade_openness,2002,9.0
ESP,regulatory.trade_openness,2003,9.0
ESP,regulatory.trade_openness,2004,9.0
ESP,regulatory.trade_openness,2005,9.0
ESP,regulatory.trade_openness,2006,9.0
ESP,regulatory.trade_openness,2007,8.0
ESP,regulatory.trade_openness,2008,8.0
ESP,regulatory.trade_openness,2009,8.0
ESP,regulatory.trade_openness,2010,8.0
ESP,regulatory.trade_openness,2011,8.0
ESP,regulatory.trade_openness,2012,8.0
ESP,regulatory.trade_openness,2013,8.0
ESP,regulatory.trade_openness,2014,8.0
ESP,regulatory.trade_openness,2015,8.0
ESP,regulatory.trade_openness,2016,7.0
ESP,regulatory.trade_openness,2017,7.0
ESP,regulatory.trade_openness,2018,7.0
ESP,regulatory.trade_openness,2019,5.0
ESP,regulatory.trade_openness,2020,5.0
ESP,regulatory.trade_openness,2021,4.0
ESP,regulatory.trade_openness,2022,4.0
ESP,regulatory.trade_openness,2023,4.0
ESP,regulatory.trade_openness,2024,4.0
ESP,regulatory.trade_openness,2025,4.0
ESP,statist_drift,1977,-2.0
ESP,statist_drift,1978,-2.0
ESP,statist_drift,1979,-2.0
ESP,statist_drift,1980,-2.0
ESP,statist_drift,1981,-2.0
ESP,statist_drift,1982,-8.0
ESP,statist_drift,1983,-8.0
ESP,statist_drift,1984,-8.0
ESP,statist_drift,1985,-8.0
ESP,statist_drift,1986,-11.0
ESP,statist_drift,1987,-11.0
ESP,statist_drift,1988,-11.0
ESP,statist_drift,1989,-15.0
ESP,statist_drift,1990,-15.0
ESP,statist_drift,1991,-15.0
ESP,statist_drift,1992,-20.0
ESP,statist_drift,1993,-20.0
ESP,statist_drift,1994,-20.0
ESP,statist_drift,1995,-20.0
ESP,statist_drift,1996,-34.0
ESP,statist_drift,1997,-34.0
ESP,statist_drift,1998,-34.0
ESP,statist_drift,1999,-34.0
ESP,statist_drift,2000,-34.0
ESP,statist_drift,2001,-34.0
ESP,statist_drift,2002,-34.0
ESP,statist_drift,2003,-34.0
ESP,statist_drift,2004,-34.0
ESP,statist_drift,2005,-34.0
ESP,statist_drift,2006,-34.0
ESP,statist_drift,2007,-25.0
ESP,statist_drift,2008,-31.0
ESP,statist_drift,2009,-31.0
ESP,statist_drift,2010,-31.0
ESP,statist_drift,2011,-42.0
ESP,statist_drift,2012,-42.0
ESP,statist_drift,2013,-42.0
ESP,statist_drift,2014,-42.0
ESP,statist_drift,2015,-42.0
ESP,statist_drift,2016,-38.0
ESP,statist_drift,2017,-38.0
ESP,statist_drift,2018,-29.0
ESP,statist_drift,2019,-20.0
ESP,statist_drift,2020,-20.0
ESP,statist_drift,2021,-13.0
ESP,statist_drift,2022,-13.0
ESP,statist_drift,2023,-13.0
ESP,statist_drift,2024,-13.0
ESP,statist_drift,2025,-13.0
ETH,fiscal.sectoral_subsidy,1991,3.0
ETH,fiscal.sectoral_subsidy,1992,3.0
ETH,fiscal.sectoral_subsidy,1993,3.0
ETH,fiscal.sectoral_subsidy,1994,3.0
ETH,fiscal.sectoral_subsidy,1995,3.0
ETH,fiscal.sectoral_subsidy,1996,3.0
ETH,fiscal.sectoral_subsidy,1997,3.0
ETH,fiscal.sectoral_subsidy,1998,3.0
ETH,fiscal.sectoral_subsidy,1999,3.0
ETH,fiscal.sectoral_subsidy,2000,3.0
ETH,fiscal.sectoral_subsidy,2001,3.0
ETH,fiscal.sectoral_subsidy,2002,3.0
ETH,fiscal.sectoral_subsidy,2003,3.0
ETH,fiscal.sectoral_subsidy,2004,3.0
ETH,fiscal.sectoral_subsidy,2005,6.0
ETH,fiscal.sectoral_subsidy,2006,6.0
ETH,fiscal.sectoral_subsidy,2007,6.0
ETH,fiscal.sectoral_subsidy,2008,6.0
ETH,fiscal.sectoral_subsidy,2009,6.0
ETH,fiscal.sectoral_subsidy,2010,6.0
ETH,fiscal.sectoral_subsidy,2011,6.0
ETH,fiscal.sectoral_subsidy,2012,9.0
ETH,fiscal.sectoral_subsidy,2013,9.0
ETH,fiscal.sectoral_subsidy,2014,9.0
ETH,fiscal.sectoral_subsidy,2015,9.0
ETH,fiscal.sectoral_subsidy,2016,9.0
ETH,fiscal.sectoral_subsidy,2017,9.0
ETH,fiscal.sectoral_subsidy,2018,9.0
ETH,fiscal.sectoral_subsidy,2019,9.0
ETH,fiscal.sectoral_subsidy,2020,9.0
ETH,fiscal.sectoral_subsidy,2021,9.0
ETH,fiscal.sectoral_subsidy,2022,9.0
ETH,fiscal.sectoral_subsidy,2023,9.0
ETH,fiscal.sectoral_subsidy,2024,9.0
ETH,fiscal.sectoral_subsidy,2025,9.0
ETH,fiscal.spending_level,1976,3.0
ETH,fiscal.spending_level,1977,3.0
ETH,fiscal.spending_level,1978,3.0
ETH,fiscal.spending_level,1979,3.0
ETH,fiscal.spending_level,1980,3.0
ETH,fiscal.spending_level,1981,3.0
ETH,fiscal.spending_level,1982,3.0
ETH,fiscal.spending_level,1983,3.0
ETH,fiscal.spending_level,1984,3.0
ETH,fiscal.spending_level,1985,3.0
ETH,fiscal.spending_level,1986,3.0
ETH,fiscal.spending_level,1987,3.0
ETH,fiscal.spending_level,1988,3.0
ETH,fiscal.spending_level,1989,3.0
ETH,fiscal.spending_level,1990,3.0
ETH,fiscal.spending_level,1991,6.0
ETH,fiscal.spending_level,1992,6.0
ETH,fiscal.spending_level,1993,6.0
ETH,fiscal.spending_level,1994,6.0
ETH,fiscal.spending_level,1995,6.0
ETH,fiscal.spending_level,1996,6.0
ETH,fiscal.spending_level,1997,6.0
ETH,fiscal.spending_level,1998,6.0
ETH,fiscal.spending_level,1999,6.0
ETH,fiscal.spending_level,2000,6.0
ETH,fiscal.spending_level,2001,6.0
ETH,fiscal.spending_level,2002,6.0
ETH,fiscal.spending_level,2003,6.0
ETH,fiscal.spending_level,2004,6.0
ETH,fiscal.spending_level,2005,9.0
ETH,fiscal.spending_level,2006,9.0
ETH,fiscal.spending_level,2007,9.0
ETH,fiscal.spending_level,2008,9.0
ETH,fiscal.spending_level,2009,9.0
ETH,fiscal.spending_level,2010,9.0
ETH,fiscal.spending_level,2011,9.0
ETH,fiscal.spending_level,2012,12.0
ETH,fiscal.spending_level,2013,12.0
ETH,fiscal.spending_level,2014,12.0
ETH,fiscal.spending_level,2015,12.0
ETH,fiscal.spending_level,2016,12.0
ETH,fiscal.spending_level,2017,12.0
ETH,fiscal.spending_level,2018,14.0
ETH,fiscal.spending_level,2019,14.0
ETH,fiscal.spending_level,2020,14.0
ETH,fiscal.spending_level,2021,14.0
ETH,fiscal.spending_level,2022,14.0
ETH,fiscal.spending_level,2023,14.0
ETH,fiscal.spending_level,2024,14.0
ETH,fiscal.spending_level,2025,14.0
ETH,institutional.property_rights,1976,-3.0
ETH,institutional.property_rights,1977,-3.0
ETH,institutional.property_rights,1978,-3.0
ETH,institutional.property_rights,1979,-3.0
ETH,institutional.property_rights,1980,-3.0
ETH,institutional.property_rights,1981,-3.0
ETH,institutional.property_rights,1982,-3.0
ETH,institutional.property_rights,1983,-3.0
ETH,institutional.property_rights,1984,-3.0
ETH,institutional.property_rights,1985,-3.0
ETH,institutional.property_rights,1986,-3.0
ETH,institutional.property_rights,1987,-3.0
ETH,institutional.property_rights,1988,-3.0
ETH,institutional.property_rights,1989,-3.0
ETH,institutional.property_rights,1990,-3.0
ETH,institutional.property_rights,1991,-5.0
ETH,institutional.property_rights,1992,-5.0
ETH,institutional.property_rights,1993,-5.0
ETH,institutional.property_rights,1994,-5.0
ETH,institutional.property_rights,1995,-5.0
ETH,institutional.property_rights,1996,-5.0
ETH,institutional.property_rights,1997,-5.0
ETH,institutional.property_rights,1998,-5.0
ETH,institutional.property_rights,1999,-5.0
ETH,institutional.property_rights,2000,-5.0
ETH,institutional.property_rights,2001,-5.0
ETH,institutional.property_rights,2002,-5.0
ETH,institutional.property_rights,2003,-5.0
ETH,institutional.property_rights,2004,-5.0
ETH,institutional.property_rights,2005,-7.0
ETH,institutional.property_rights,2006,-7.0
ETH,institutional.property_rights,2007,-7.0
ETH,institutional.property_rights,2008,-7.0
ETH,institutional.property_rights,2009,-7.0
ETH,institutional.property_rights,2010,-7.0
ETH,institutional.property_rights,2011,-7.0
ETH,institutional.property_rights,2012,-7.0
ETH,institutional.property_rights,2013,-7.0
ETH,institutional.property_rights,2014,-7.0
ETH,institutional.property_rights,2015,-7.0
ETH,institutional.property_rights,2016,-7.0
ETH,institutional.property_rights,2017,-7.0
ETH,institutional.property_rights,2018,-7.0
ETH,institutional.property_rights,2019,-7.0
ETH,institutional.property_rights,2020,-7.0
ETH,institutional.property_rights,2021,-7.0
ETH,institutional.property_rights,2022,-7.0
ETH,institutional.property_rights,2023,-7.0
ETH,institutional.property_rights,2024,-7.0
ETH,institutional.property_rights,2025,-7.0
ETH,institutional.rule_of_law,1976,-3.0
ETH,institutional.rule_of_law,1977,-3.0
ETH,institutional.rule_of_law,1978,-3.0
ETH,institutional.rule_of_law,1979,-3.0
ETH,institutional.rule_of_law,1980,-3.0
ETH,institutional.rule_of_law,1981,-3.0
ETH,institutional.rule_of_law,1982,-3.0
ETH,institutional.rule_of_law,1983,-3.0
ETH,institutional.rule_of_law,1984,-3.0
ETH,institutional.rule_of_law,1985,-3.0
ETH,institutional.rule_of_law,1986,-3.0
ETH,institutional.rule_of_law,1987,-3.0
ETH,institutional.rule_of_law,1988,-3.0
ETH,institutional.rule_of_law,1989,-3.0
ETH,institutional.rule_of_law,1990,-3.0
ETH,institutional.rule_of_law,1991,-3.0
ETH,institutional.rule_of_law,1992,-3.0
ETH,institutional.rule_of_law,1993,-3.0
ETH,institutional.rule_of_law,1994,-3.0
ETH,institutional.rule_of_law,1995,-3.0
ETH,institutional.rule_of_law,1996,-3.0
ETH,institutional.rule_of_law,1997,-3.0
ETH,institutional.rule_of_law,1998,-3.0
ETH,institutional.rule_of_law,1999,-3.0
ETH,institutional.rule_of_law,2000,-3.0
ETH,institutional.rule_of_law,2001,-3.0
ETH,institutional.rule_of_law,2002,-3.0
ETH,institutional.rule_of_law,2003,-3.0
ETH,institutional.rule_of_law,2004,-3.0
ETH,institutional.rule_of_law,2005,-6.0
ETH,institutional.rule_of_law,2006,-6.0
ETH,institutional.rule_of_law,2007,-6.0
ETH,institutional.rule_of_law,2008,-6.0
ETH,institutional.rule_of_law,2009,-6.0
ETH,institutional.rule_of_law,2010,-6.0
ETH,institutional.rule_of_law,2011,-6.0
ETH,institutional.rule_of_law,2012,-8.0
ETH,institutional.rule_of_law,2013,-8.0
ETH,institutional.rule_of_law,2014,-8.0
ETH,institutional.rule_of_law,2015,-8.0
ETH,institutional.rule_of_law,2016,-8.0
ETH,institutional.rule_of_law,2017,-8.0
ETH,institutional.rule_of_law,2018,-11.0
ETH,institutional.rule_of_law,2019,-11.0
ETH,institutional.rule_of_law,2020,-11.0
ETH,institutional.rule_of_law,2021,-11.0
ETH,institutional.rule_of_law,2022,-11.0
ETH,institutional.rule_of_law,2023,-11.0
ETH,institutional.rule_of_law,2024,-11.0
ETH,institutional.rule_of_law,2025,-11.0
ETH,monetary.monetary_expansion_direction,2018,-3.0
ETH,monetary.monetary_expansion_direction,2019,-3.0
ETH,monetary.monetary_expansion_direction,2020,-3.0
ETH,monetary.monetary_expansion_direction,2021,-3.0
ETH,monetary.monetary_expansion_direction,2022,-3.0
ETH,monetary.monetary_expansion_direction,2023,-3.0
ETH,monetary.monetary_expansion_direction,2024,-3.0
ETH,monetary.monetary_expansion_direction,2025,-3.0
ETH,regulatory.financial_deregulation,2018,2.0
ETH,regulatory.financial_deregulation,2019,2.0
ETH,regulatory.financial_deregulation,2020,2.0
ETH,regulatory.financial_deregulation,2021,2.0
ETH,regulatory.financial_deregulation,2022,2.0
ETH,regulatory.financial_deregulation,2023,2.0
ETH,regulatory.financial_deregulation,2024,2.0
ETH,regulatory.financial_deregulation,2025,2.0
ETH,regulatory.product_market_competition,1976,-3.0
ETH,regulatory.product_market_competition,1977,-3.0
ETH,regulatory.product_market_competition,1978,-3.0
ETH,regulatory.product_market_competition,1979,-3.0
ETH,regulatory.product_market_competition,1980,-3.0
ETH,regulatory.product_market_competition,1981,-3.0
ETH,regulatory.product_market_competition,1982,-3.0
ETH,regulatory.product_market_competition,1983,-3.0
ETH,regulatory.product_market_competition,1984,-3.0
ETH,regulatory.product_market_competition,1985,-3.0
ETH,regulatory.product_market_competition,1986,-3.0
ETH,regulatory.product_market_competition,1987,-3.0
ETH,regulatory.product_market_competition,1988,-3.0
ETH,regulatory.product_market_competition,1989,-3.0
ETH,regulatory.product_market_competition,1990,-3.0
ETH,regulatory.product_market_competition,1991,-3.0
ETH,regulatory.product_market_competition,1992,-3.0
ETH,regulatory.product_market_competition,1993,-3.0
ETH,regulatory.product_market_competition,1994,-3.0
ETH,regulatory.product_market_competition,1995,-3.0
ETH,regulatory.product_market_competition,1996,-3.0
ETH,regulatory.product_market_competition,1997,-3.0
ETH,regulatory.product_market_competition,1998,-3.0
ETH,regulatory.product_market_competition,1999,-3.0
ETH,regulatory.product_market_competition,2000,-3.0
ETH,regulatory.product_market_competition,2001,-3.0
ETH,regulatory.product_market_competition,2002,-3.0
ETH,regulatory.product_market_competition,2003,-3.0
ETH,regulatory.product_market_competition,2004,-3.0
ETH,regulatory.product_market_competition,2005,-3.0
ETH,regulatory.product_market_competition,2006,-3.0
ETH,regulatory.product_market_competition,2007,-3.0
ETH,regulatory.product_market_competition,2008,-3.0
ETH,regulatory.product_market_competition,2009,-3.0
ETH,regulatory.product_market_competition,2010,-3.0
ETH,regulatory.product_market_competition,2011,-3.0
ETH,regulatory.product_market_competition,2012,-3.0
ETH,regulatory.product_market_competition,2013,-3.0
ETH,regulatory.product_market_competition,2014,-3.0
ETH,regulatory.product_market_competition,2015,-3.0
ETH,regulatory.product_market_competition,2016,-3.0
ETH,regulatory.product_market_competition,2017,-3.0
ETH,regulatory.product_market_competition,2018,-3.0
ETH,regulatory.product_market_competition,2019,-3.0
ETH,regulatory.product_market_competition,2020,-3.0
ETH,regulatory.product_market_competition,2021,-3.0
ETH,regulatory.product_market_competition,2022,-3.0
ETH,regulatory.product_market_competition,2023,-3.0
ETH,regulatory.product_market_competition,2024,-3.0
ETH,regulatory.product_market_competition,2025,-3.0
ETH,regulatory.sectoral_licensing,1991,3.0
ETH,regulatory.sectoral_licensing,1992,3.0
ETH,regulatory.sectoral_licensing,1993,3.0
ETH,regulatory.sectoral_licensing,1994,3.0
ETH,regulatory.sectoral_licensing,1995,3.0
ETH,regulatory.sectoral_licensing,1996,3.0
